;prerequisite;advanced;Direct Edge;Path;Not in Gold;TP;TN;FP;FN;Path chain;FN Path
2220;EMAIL;TOP-LEVEL DOMAINS;0;0;0;0;0;0;1;;0
2221;EMAIL;DOMAIN NAME;0;0;0;0;0;0;1;;0
2222;EMAIL;REGISTERED DOMAIN;0;0;0;0;0;0;1;;0
2223;EMAIL;INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2224;EMAIL;HOP COUNT;0;0;0;0;0;0;1;;0
2225;EMAIL;4G;0;0;0;0;0;0;1;;0
2226;EMAIL;AUDITING SOFTWARE;0;0;0;0;0;0;1;;0
2227;INTERNET INFRASTRUCTURE;VOICE OVER INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2228;INTERNET INFRASTRUCTURE;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2229;INTERNET INFRASTRUCTURE;USER DATAGRAM PROTOCOL;0;0;0;0;0;0;1;;0
2230;HYPERTEXT DOCUMENT;WORLD WIDE WEB;0;0;0;0;0;0;1;;0
2231;HYPERTEXT DOCUMENT;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2232;HYPERTEXT DOCUMENT;SEARCH ENGINE;0;0;0;0;0;0;1;;0
2233;HYPERTEXT DOCUMENT;CLIENT-SIDE;0;0;0;0;0;0;1;;0
2234;HYPERTEXT DOCUMENT;HEAD;0;0;0;0;0;0;1;;0
2235;HYPERTEXT DOCUMENT;BODY;0;0;0;0;0;0;1;;0
2236;HYPERTEXT DOCUMENT;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2237;HYPERTEXT DOCUMENT;HYPERTEXT;0;0;0;0;0;0;1;;0
2238;HYPERTEXT DOCUMENT;HYPERTEXT DOCUMENT;0;0;0;0;0;0;1;;0
2239;HYPERTEXT DOCUMENT;SERVER-SIDE;0;0;0;0;0;0;1;;0
2240;HYPERTEXT DOCUMENT;SERVLETS;0;0;0;0;0;0;1;;0
2241;HYPERTEXT DOCUMENT;PHP;0;0;0;0;0;0;1;;0
2242;HYPERTEXT DOCUMENT;END USER;0;0;0;0;0;0;1;;0
2243;HYPERTEXT DOCUMENT;INSTANT MESSAGING;0;0;0;0;0;0;1;;0
2244;HYPERTEXT DOCUMENT;SECURE SOCKET LAYER;0;0;0;0;0;0;1;;0
2245;HYPERTEXT DOCUMENT;JAVASERVER PAGE;0;0;0;0;0;0;1;;0
2246;HYPERTEXT DOCUMENT;ACTIVE SERVER PAGE;0;0;0;0;0;0;1;;0
2247;HYPERTEXT DOCUMENT;DENIAL OF SERVICE;0;0;0;0;0;0;1;;0
2248;HYPERTEXT DOCUMENT;FIREWALL;0;0;0;0;0;0;1;;0
2249;HYPERTEXT DOCUMENT;AUDITING SOFTWARE;0;0;0;0;0;0;1;;0
2250;HYPERTEXT DOCUMENT;BROWSER;0;0;0;0;0;0;1;;0
2251;INTERNET SOFTWARE;TRANSPORT LAYER;0;0;0;0;0;0;1;;0
2252;INTERNET SOFTWARE;INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2253;INTERNET SOFTWARE;INTERNET PROTOCOL ADDRESS;0;0;0;0;0;0;1;;0
2254;INTERNET SOFTWARE;BIT PATTERN;0;0;0;0;0;0;1;;0
2255;INTERNET SOFTWARE;DIGITAL SIGNATURE;0;0;0;0;0;0;1;;0
2256;INTERNET SOFTWARE;NAME SERVER;0;0;0;0;0;0;1;;0
2257;INTERNET SOFTWARE;DOMAIN NAME SYSTEM;0;0;0;0;0;0;1;;0
2258;INTERNET SOFTWARE;USER DATAGRAM PROTOCOL;0;0;0;0;0;0;1;;0
2259;INTERNET SOFTWARE;PORT NUMBER;0;0;0;0;0;0;1;;0
2260;INTERNET SOFTWARE;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;0;0;1;;0
2261;INTERNET SOFTWARE;FORWARDING TABLE;0;0;0;0;0;0;1;;0
2262;INTERNET SOFTWARE;DOMAIN;0;0;0;0;0;0;1;;0
2263;INTERNET SOFTWARE;SUBDOMAINS;0;0;0;0;0;0;1;;0
2264;INTERNET SOFTWARE;MNEMONIC DOMAIN NAME;0;0;0;0;0;0;1;;0
2265;INTERNET SOFTWARE;TOP-LEVEL DOMAINS;0;0;0;0;0;0;1;;0
2266;INTERNET SOFTWARE;DOMAIN NAME;0;0;0;0;0;0;1;;0
2267;INTERNET SOFTWARE;REGISTERED DOMAIN;0;0;0;0;0;0;1;;0
2268;INTERNET SOFTWARE;INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2269;INTERNET SOFTWARE;HOP COUNT;0;0;0;0;0;0;1;;0
2270;INTERNET SOFTWARE;4G;0;0;0;0;0;0;1;;0
2271;FIREWALL;AUDITING SOFTWARE;0;0;0;0;0;0;1;;0
2272;NETWORK SOFTWARE;INTERNET;0;0;0;0;0;0;1;;0
2273;NETWORK SOFTWARE;PROTOCOL;0;0;0;0;0;0;1;;0
2274;NETWORK SOFTWARE;PHONE NETWORK;0;0;0;0;0;0;1;;0
2275;NETWORK SOFTWARE;4G;0;0;0;0;0;0;1;;0
2276;NETWORK SOFTWARE;1G;0;0;0;0;0;0;1;;0
2277;NETWORK SOFTWARE;SECOND GENERATION;0;0;0;0;0;0;1;;0
2278;NETWORK SOFTWARE;3G;0;0;0;0;0;0;1;;0
2279;NETWORK SOFTWARE;SECURE SHELL;0;0;0;0;0;0;1;;0
2280;NETWORK SOFTWARE;APPLICATION LAYER;0;0;0;0;0;0;1;;0
2281;NETWORK SOFTWARE;NETWORK LAYER;0;0;0;0;0;0;1;;0
2282;NETWORK SOFTWARE;LINK LAYER;0;0;0;0;0;0;1;;0
2283;NETWORK SOFTWARE;INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2284;NETWORK SOFTWARE;INTERNET PROTOCOL ADDRESS;0;0;0;0;0;0;1;;0
2285;NETWORK SOFTWARE;BIT PATTERN;0;0;0;0;0;0;1;;0
2286;NETWORK SOFTWARE;DIGITAL SIGNATURE;0;0;0;0;0;0;1;;0
2287;NETWORK SOFTWARE;NAME SERVER;0;0;0;0;0;0;1;;0
2288;NETWORK SOFTWARE;DOMAIN NAME SYSTEM;0;0;0;0;0;0;1;;0
2289;NETWORK SOFTWARE;USER DATAGRAM PROTOCOL;0;0;0;0;0;0;1;;0
2290;NETWORK SOFTWARE;PORT NUMBER;0;0;0;0;0;0;1;;0
2291;NETWORK SOFTWARE;TRANSPORT LAYER;0;0;0;0;0;0;1;;0
2292;NETWORK SOFTWARE;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;0;0;1;;0
2293;NETWORK SOFTWARE;FORWARDING TABLE;0;0;0;0;0;0;1;;0
2294;NETWORK SOFTWARE;DOMAIN;0;0;0;0;0;0;1;;0
2295;NETWORK SOFTWARE;SUBDOMAINS;0;0;0;0;0;0;1;;0
2296;NETWORK SOFTWARE;MNEMONIC DOMAIN NAME;0;0;0;0;0;0;1;;0
2297;NETWORK SOFTWARE;TOP-LEVEL DOMAINS;0;0;0;0;0;0;1;;0
2298;NETWORK SOFTWARE;DOMAIN NAME;0;0;0;0;0;0;1;;0
2299;NETWORK SOFTWARE;REGISTERED DOMAIN;0;0;0;0;0;0;1;;0
2300;NETWORK SOFTWARE;INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2301;NETWORK SOFTWARE;HOP COUNT;0;0;0;0;0;0;1;;0
2302;NETWORK SOFTWARE;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;0;0;1;;0
2303;NETWORK SOFTWARE;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2304;NETWORK SOFTWARE;END USER;0;0;0;0;0;0;1;;0
2305;NETWORK SOFTWARE;INSTANT MESSAGING;0;0;0;0;0;0;1;;0
2306;NETWORK SOFTWARE;SECURE SOCKET LAYER;0;0;0;0;0;0;1;;0
2307;NETWORK SOFTWARE;COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2308;NETWORK SOFTWARE;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2309;NETWORK SOFTWARE;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2310;NETWORK SOFTWARE;REMOTE MAIL SERVER;0;0;0;0;0;0;1;;0
2311;NETWORK SOFTWARE;MAIL SERVER;0;0;0;0;0;0;1;;0
2312;NETWORK SOFTWARE;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;0;0;1;;0
2313;NETWORK SOFTWARE;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;0;0;1;;0
2314;NETWORK SOFTWARE;SERVER-SIDE;0;0;0;0;0;0;1;;0
2315;NETWORK SOFTWARE;SERVLETS;0;0;0;0;0;0;1;;0
2316;NETWORK SOFTWARE;PHP;0;0;0;0;0;0;1;;0
2317;NETWORK SOFTWARE;VOICE OVER INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2318;NETWORK SOFTWARE;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2319;NETWORK SOFTWARE;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2320;NETWORK SOFTWARE;FILE TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2321;NETWORK SOFTWARE;WORLD WIDE WEB;0;0;0;0;0;0;1;;0
2322;NETWORK SOFTWARE;HYPERTEXT;0;0;0;0;0;0;1;;0
2323;NETWORK SOFTWARE;HYPERTEXT DOCUMENT;0;0;0;0;0;0;1;;0
2324;NETWORK SOFTWARE;UNIFORM RESOURCE LOCATOR;0;0;0;0;0;0;1;;0
2325;NETWORK SOFTWARE;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2326;NETWORK SOFTWARE;SEARCH ENGINE;0;0;0;0;0;0;1;;0
2327;NETWORK SOFTWARE;CLIENT-SIDE;0;0;0;0;0;0;1;;0
2328;NETWORK SOFTWARE;TAG;0;0;0;0;0;0;1;;0
2329;NETWORK SOFTWARE;HEAD;0;0;0;0;0;0;1;;0
2330;NETWORK SOFTWARE;BODY;0;0;0;0;0;0;1;;0
2331;NETWORK SOFTWARE;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2332;NETWORK SOFTWARE;WEBSERVER;0;0;0;0;0;0;1;;0
2333;NETWORK SOFTWARE;JAVASERVER PAGE;0;0;0;0;0;0;1;;0
2334;NETWORK SOFTWARE;ACTIVE SERVER PAGE;0;0;0;0;0;0;1;;0
2335;NETWORK SOFTWARE;DENIAL OF SERVICE;0;0;0;0;0;0;1;;0
2336;NETWORK SOFTWARE;FIREWALL;0;0;0;0;0;0;1;;0
2337;NETWORK SOFTWARE;AUDITING SOFTWARE;0;0;0;0;0;0;1;;0
2338;NETWORK SOFTWARE;WEBSERVERS;0;0;0;0;0;0;1;;0
2339;NETWORK SOFTWARE;BROWSER;0;0;0;0;0;0;1;;0
2340;NETWORK SOFTWARE;TRADITIONAL TELEPHONE;0;0;0;0;0;0;1;;0
2341;NETWORK SOFTWARE;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2342;NETWORK SOFTWARE;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2343;NETWORK SOFTWARE;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2344;NETWORK SOFTWARE;INTRANET;0;0;0;0;0;0;1;;0
2345;NETWORK SOFTWARE;GATEWAY;0;0;0;0;0;0;1;;0
2346;NETWORK SOFTWARE;INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2347;NETWORK SOFTWARE;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2348;NETWORK SOFTWARE;END SYSTEM;0;0;0;0;0;0;1;;0
2349;NETWORK SOFTWARE;CONTENT DELIVERY NETWORK;0;0;0;0;0;0;1;;0
2350;NETWORK SOFTWARE;INTERNET INFRASTRUCTURE;0;0;0;0;0;0;1;;0
2351;NETWORK SOFTWARE;CERTIFICATE AUTHORITY;0;0;0;0;0;0;1;;0
2352;NETWORK SOFTWARE;CERTIFICATE;0;0;0;0;0;0;1;;0
2353;NETWORK SOFTWARE;INTERNET2;0;0;0;0;0;0;1;;0
2354;NETWORK SOFTWARE;EMAIL;0;0;0;0;0;0;1;;0
2355;NETWORK SOFTWARE;TROJAN HORSE;0;0;0;0;0;0;1;;0
2356;NETWORK SOFTWARE;PHISHING;0;0;0;0;0;0;1;;0
2357;NETWORK SOFTWARE;ROUTER;0;0;0;0;0;0;1;;0
2358;NETWORK SOFTWARE;ADDRESSING SYSTEM;0;0;0;0;0;0;1;;0
2359;NETWORK SOFTWARE;MNEMONIC ADDRESS;0;0;0;0;0;0;1;;0
2360;NETWORK SOFTWARE;INTERNET SOFTWARE;0;0;0;0;0;0;1;;0
2361;NETWORK SOFTWARE;ENCRYPTION;0;0;0;0;0;0;1;;0
2362;NETWORK SOFTWARE;PRIVATE-KEY;0;0;0;0;0;0;1;;0
2363;NETWORK SOFTWARE;PUBLIC-KEY ENCRYPTION;0;0;0;0;0;0;1;;0
2364;NETWORK SOFTWARE;PUBLIC-KEY;0;0;0;0;0;0;1;;0
2365;PERSONAL AREA NETWORK;INTERNET;0;0;0;0;0;0;1;;0
2366;PERSONAL AREA NETWORK;PROTOCOL;0;0;0;0;0;0;1;;0
2367;PERSONAL AREA NETWORK;PHONE NETWORK;0;0;0;0;0;0;1;;0
2368;PERSONAL AREA NETWORK;4G;0;0;0;0;0;0;1;;0
2369;PERSONAL AREA NETWORK;1G;0;0;0;0;0;0;1;;0
2370;PERSONAL AREA NETWORK;SECOND GENERATION;0;0;0;0;0;0;1;;0
2371;PERSONAL AREA NETWORK;3G;0;0;0;0;0;0;1;;0
2372;PERSONAL AREA NETWORK;SECURE SHELL;0;0;0;0;0;0;1;;0
2373;PERSONAL AREA NETWORK;APPLICATION LAYER;0;0;0;0;0;0;1;;0
2374;PERSONAL AREA NETWORK;NETWORK LAYER;0;0;0;0;0;0;1;;0
2375;PERSONAL AREA NETWORK;LINK LAYER;0;0;0;0;0;0;1;;0
2376;PERSONAL AREA NETWORK;INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2377;PERSONAL AREA NETWORK;INTERNET PROTOCOL ADDRESS;0;0;0;0;0;0;1;;0
2378;PERSONAL AREA NETWORK;BIT PATTERN;0;0;0;0;0;0;1;;0
2379;PERSONAL AREA NETWORK;DIGITAL SIGNATURE;0;0;0;0;0;0;1;;0
2380;PERSONAL AREA NETWORK;NAME SERVER;0;0;0;0;0;0;1;;0
2381;PERSONAL AREA NETWORK;DOMAIN NAME SYSTEM;0;0;0;0;0;0;1;;0
2382;PERSONAL AREA NETWORK;USER DATAGRAM PROTOCOL;0;0;0;0;0;0;1;;0
2383;PERSONAL AREA NETWORK;PORT NUMBER;0;0;0;0;0;0;1;;0
2384;PERSONAL AREA NETWORK;TRANSPORT LAYER;0;0;0;0;0;0;1;;0
2385;PERSONAL AREA NETWORK;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;0;0;1;;0
2386;PERSONAL AREA NETWORK;FORWARDING TABLE;0;0;0;0;0;0;1;;0
2387;PERSONAL AREA NETWORK;DOMAIN;0;0;0;0;0;0;1;;0
2388;PERSONAL AREA NETWORK;SUBDOMAINS;0;0;0;0;0;0;1;;0
2389;PERSONAL AREA NETWORK;MNEMONIC DOMAIN NAME;0;0;0;0;0;0;1;;0
2390;PERSONAL AREA NETWORK;TOP-LEVEL DOMAINS;0;0;0;0;0;0;1;;0
2391;PERSONAL AREA NETWORK;DOMAIN NAME;0;0;0;0;0;0;1;;0
2392;PERSONAL AREA NETWORK;REGISTERED DOMAIN;0;0;0;0;0;0;1;;0
2393;PERSONAL AREA NETWORK;INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2394;PERSONAL AREA NETWORK;HOP COUNT;0;0;0;0;0;0;1;;0
2395;PERSONAL AREA NETWORK;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;0;0;1;;0
2396;PERSONAL AREA NETWORK;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2397;PERSONAL AREA NETWORK;END USER;0;0;0;0;0;0;1;;0
2398;PERSONAL AREA NETWORK;INSTANT MESSAGING;0;0;0;0;0;0;1;;0
2399;PERSONAL AREA NETWORK;SECURE SOCKET LAYER;0;0;0;0;0;0;1;;0
2400;PERSONAL AREA NETWORK;COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2401;PERSONAL AREA NETWORK;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2402;PERSONAL AREA NETWORK;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2403;PERSONAL AREA NETWORK;REMOTE MAIL SERVER;0;0;0;0;0;0;1;;0
2404;PERSONAL AREA NETWORK;MAIL SERVER;0;0;0;0;0;0;1;;0
2405;PERSONAL AREA NETWORK;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;0;0;1;;0
2406;PERSONAL AREA NETWORK;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;0;0;1;;0
2407;PERSONAL AREA NETWORK;SERVER-SIDE;0;0;0;0;0;0;1;;0
2408;PERSONAL AREA NETWORK;SERVLETS;0;0;0;0;0;0;1;;0
2409;PERSONAL AREA NETWORK;PHP;0;0;0;0;0;0;1;;0
2410;PERSONAL AREA NETWORK;VOICE OVER INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2411;PERSONAL AREA NETWORK;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2412;PERSONAL AREA NETWORK;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2413;PERSONAL AREA NETWORK;FILE TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2414;PERSONAL AREA NETWORK;WORLD WIDE WEB;0;0;0;0;0;0;1;;0
2415;PERSONAL AREA NETWORK;HYPERTEXT;0;0;0;0;0;0;1;;0
2416;PERSONAL AREA NETWORK;HYPERTEXT DOCUMENT;0;0;0;0;0;0;1;;0
2417;PERSONAL AREA NETWORK;UNIFORM RESOURCE LOCATOR;0;0;0;0;0;0;1;;0
2418;PERSONAL AREA NETWORK;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2419;PERSONAL AREA NETWORK;SEARCH ENGINE;0;0;0;0;0;0;1;;0
2420;PERSONAL AREA NETWORK;CLIENT-SIDE;0;0;0;0;0;0;1;;0
2421;PERSONAL AREA NETWORK;TAG;0;0;0;0;0;0;1;;0
2422;PERSONAL AREA NETWORK;HEAD;0;0;0;0;0;0;1;;0
2423;PERSONAL AREA NETWORK;BODY;0;0;0;0;0;0;1;;0
2424;PERSONAL AREA NETWORK;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2425;PERSONAL AREA NETWORK;WEBSERVER;0;0;0;0;0;0;1;;0
2426;PERSONAL AREA NETWORK;JAVASERVER PAGE;0;0;0;0;0;0;1;;0
2427;PERSONAL AREA NETWORK;ACTIVE SERVER PAGE;0;0;0;0;0;0;1;;0
2428;PERSONAL AREA NETWORK;DENIAL OF SERVICE;0;0;0;0;0;0;1;;0
2429;PERSONAL AREA NETWORK;FIREWALL;0;0;0;0;0;0;1;;0
2430;PERSONAL AREA NETWORK;AUDITING SOFTWARE;0;0;0;0;0;0;1;;0
2431;PERSONAL AREA NETWORK;WEBSERVERS;0;0;0;0;0;0;1;;0
2432;PERSONAL AREA NETWORK;BROWSER;0;0;0;0;0;0;1;;0
2433;PERSONAL AREA NETWORK;TRADITIONAL TELEPHONE;0;0;0;0;0;0;1;;0
2434;PERSONAL AREA NETWORK;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2435;PERSONAL AREA NETWORK;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2436;PERSONAL AREA NETWORK;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2437;PERSONAL AREA NETWORK;INTRANET;0;0;0;0;0;0;1;;0
2438;PERSONAL AREA NETWORK;GATEWAY;0;0;0;0;0;0;1;;0
2439;PERSONAL AREA NETWORK;INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2440;PERSONAL AREA NETWORK;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;0;0;1;;0
2441;PERSONAL AREA NETWORK;END SYSTEM;0;0;0;0;0;0;1;;0
2442;PERSONAL AREA NETWORK;CONTENT DELIVERY NETWORK;0;0;0;0;0;0;1;;0
2443;PERSONAL AREA NETWORK;INTERNET INFRASTRUCTURE;0;0;0;0;0;0;1;;0
2444;PERSONAL AREA NETWORK;CERTIFICATE AUTHORITY;0;0;0;0;0;0;1;;0
2445;PERSONAL AREA NETWORK;CERTIFICATE;0;0;0;0;0;0;1;;0
2446;PERSONAL AREA NETWORK;INTERNET2;0;0;0;0;0;0;1;;0
2447;PERSONAL AREA NETWORK;EMAIL;0;0;0;0;0;0;1;;0
2448;PERSONAL AREA NETWORK;TROJAN HORSE;0;0;0;0;0;0;1;;0
2449;PERSONAL AREA NETWORK;PHISHING;0;0;0;0;0;0;1;;0
2450;PERSONAL AREA NETWORK;ROUTER;0;0;0;0;0;0;1;;0
2451;PERSONAL AREA NETWORK;ADDRESSING SYSTEM;0;0;0;0;0;0;1;;0
2452;PERSONAL AREA NETWORK;MNEMONIC ADDRESS;0;0;0;0;0;0;1;;0
2453;PERSONAL AREA NETWORK;INTERNET SOFTWARE;0;0;0;0;0;0;1;;0
2454;PERSONAL AREA NETWORK;ENCRYPTION;0;0;0;0;0;0;1;;0
2455;PERSONAL AREA NETWORK;PRIVATE-KEY;0;0;0;0;0;0;1;;0
2456;PERSONAL AREA NETWORK;PUBLIC-KEY ENCRYPTION;0;0;0;0;0;0;1;;0
2457;PERSONAL AREA NETWORK;PUBLIC-KEY;0;0;0;0;0;0;1;;0
2458;LOCAL AREA NETWORK;PROTOCOL;0;0;0;0;0;0;1;;0
2459;LOCAL AREA NETWORK;PHONE NETWORK;0;0;0;0;0;0;1;;0
2460;LOCAL AREA NETWORK;4G;0;0;0;0;0;0;1;;0
2461;LOCAL AREA NETWORK;1G;0;0;0;0;0;0;1;;0
2462;LOCAL AREA NETWORK;SECOND GENERATION;0;0;0;0;0;0;1;;0
2463;LOCAL AREA NETWORK;3G;0;0;0;0;0;0;1;;0
2464;LOCAL AREA NETWORK;SECURE SHELL;0;0;0;0;0;0;1;;0
2465;LOCAL AREA NETWORK;APPLICATION LAYER;0;0;0;0;0;0;1;;0
2466;LOCAL AREA NETWORK;NETWORK LAYER;0;0;0;0;0;0;1;;0
2467;LOCAL AREA NETWORK;LINK LAYER;0;0;0;0;0;0;1;;0
2468;LOCAL AREA NETWORK;INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2469;LOCAL AREA NETWORK;INTERNET PROTOCOL ADDRESS;0;0;0;0;0;0;1;;0
2470;LOCAL AREA NETWORK;BIT PATTERN;0;0;0;0;0;0;1;;0
2471;LOCAL AREA NETWORK;DIGITAL SIGNATURE;0;0;0;0;0;0;1;;0
2472;LOCAL AREA NETWORK;NAME SERVER;0;0;0;0;0;0;1;;0
2473;LOCAL AREA NETWORK;DOMAIN NAME SYSTEM;0;0;0;0;0;0;1;;0
2474;LOCAL AREA NETWORK;USER DATAGRAM PROTOCOL;0;0;0;0;0;0;1;;0
2475;LOCAL AREA NETWORK;PORT NUMBER;0;0;0;0;0;0;1;;0
2476;LOCAL AREA NETWORK;TRANSPORT LAYER;0;0;0;0;0;0;1;;0
2477;LOCAL AREA NETWORK;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;0;0;1;;0
2478;LOCAL AREA NETWORK;FORWARDING TABLE;0;0;0;0;0;0;1;;0
2479;LOCAL AREA NETWORK;DOMAIN;0;0;0;0;0;0;1;;0
2480;LOCAL AREA NETWORK;SUBDOMAINS;0;0;0;0;0;0;1;;0
2481;LOCAL AREA NETWORK;MNEMONIC DOMAIN NAME;0;0;0;0;0;0;1;;0
2482;LOCAL AREA NETWORK;TOP-LEVEL DOMAINS;0;0;0;0;0;0;1;;0
2483;LOCAL AREA NETWORK;DOMAIN NAME;0;0;0;0;0;0;1;;0
2484;LOCAL AREA NETWORK;REGISTERED DOMAIN;0;0;0;0;0;0;1;;0
2485;LOCAL AREA NETWORK;INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2486;LOCAL AREA NETWORK;HOP COUNT;0;0;0;0;0;0;1;;0
2487;LOCAL AREA NETWORK;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;0;0;1;;0
2488;LOCAL AREA NETWORK;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2489;LOCAL AREA NETWORK;END USER;0;0;0;0;0;0;1;;0
2490;LOCAL AREA NETWORK;INSTANT MESSAGING;0;0;0;0;0;0;1;;0
2491;LOCAL AREA NETWORK;SECURE SOCKET LAYER;0;0;0;0;0;0;1;;0
2492;LOCAL AREA NETWORK;COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2493;LOCAL AREA NETWORK;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;0;0;1;;0
2494;LOCAL AREA NETWORK;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2495;LOCAL AREA NETWORK;REMOTE MAIL SERVER;0;0;0;0;0;0;1;;0
2496;LOCAL AREA NETWORK;MAIL SERVER;0;0;0;0;0;0;1;;0
2497;LOCAL AREA NETWORK;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;0;0;1;;0
2498;LOCAL AREA NETWORK;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;0;0;1;;0
2499;LOCAL AREA NETWORK;SERVER-SIDE;0;0;0;0;0;0;1;;0
2500;LOCAL AREA NETWORK;SERVLETS;0;0;0;0;0;0;1;;0
2501;LOCAL AREA NETWORK;PHP;0;0;0;0;0;0;1;;0
2502;LOCAL AREA NETWORK;VOICE OVER INTERNET PROTOCOL;0;0;0;0;0;0;1;;0
2503;LOCAL AREA NETWORK;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;0;0;1;;0
2504;LOCAL AREA NETWORK;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2505;LOCAL AREA NETWORK;FILE TRANSFER PROTOCOL;0;0;0;0;0;0;1;;0
2506;LOCAL AREA NETWORK;WORLD WIDE WEB;0;0;0;0;0;0;1;;0
2507;LOCAL AREA NETWORK;HYPERTEXT;0;0;0;0;0;0;1;;0
2508;LOCAL AREA NETWORK;HYPERTEXT DOCUMENT;0;0;0;0;0;0;1;;0
2509;LOCAL AREA NETWORK;UNIFORM RESOURCE LOCATOR;0;0;0;0;0;0;1;;0
2510;LOCAL AREA NETWORK;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;0;0;1;;0
2511;LOCAL AREA NETWORK;SEARCH ENGINE;0;0;0;0;0;0;1;;0
2512;LOCAL AREA NETWORK;CLIENT-SIDE;0;0;0;0;0;0;1;;0
2513;LOCAL AREA NETWORK;TAG;0;0;0;0;0;0;1;;0
2514;LOCAL AREA NETWORK;HEAD;0;0;0;0;0;0;1;;0
2515;LOCAL AREA NETWORK;BODY;0;0;0;0;0;0;1;;0
